entity_type,name,uid,lei,licence_type,licence_type_de,licence_type_fr,licence_type_it,licence_date,status,canton,city,address,source_list,source_url,is_warning_listed
asset_manager_individual,Josef Huber,CHE-109.649.035,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Pegasus Swiss AG,CHE-336.636.556,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Rotkreuz,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,BLUE BOX WEALTH MANAGEMENT SA,CHE-224.607.984,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Valvest Partners AG,CHE-308.974.203,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Feuerstein Schelling & Partner AG,CHE-115.715.338,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,ALYESKA ADVISORS SA,CHE-496.515.632,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Helvetic Investor Group SA,CHE-105.069.703,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Citadel Finance SA,CHE-104.844.581,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève 12,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Agave Advisors SA,CHE-276.680.652,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,ATLANTIC GESTION SA,CHE-371.166.584,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,NOVALIS Finance SA,CHE-113.882.712,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Montreux,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Elston Management SA,CHE-115.150.703,,Trustee,Trustee,Trustee,Trustee,,,,Sion,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Prosperis Sustainable Wealth Management AG,CHE-114.933.714,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Doral Financial Advisors Sàrl,CHE-280.922.628,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Brightside Capital SA,CHE-246.240.946,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,CHIYODA TRUST AG,CHE-264.684.672,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Gigant Swiss Consulting AG,CHE-384.042.477,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Basel,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Inyova AG,CHE-138.068.018,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Novum Partners SA,CHE-221.505.123,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,ELEUTHERIA WEALTH SA,CHE-373.360.482,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Lugano,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,BARTU ASSET MANAGEMENT SARL,CHE-114.653.485,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Vandoeuvres,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Altaïr Finance AG,CHE-145.267.474,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zug,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Frydenholm Invest AG,CHE-402.910.719,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FB Investconsult AG,CHE-116.233.585,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Baden,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Nigg und Gut KlG,CHE-107.681.890,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Küsnacht ZH,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Drei Bünden Finanz AG,CHE-401.119.479,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Chur,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,CAPI SA Compagnie auxiliaire pour l'Investissement,CHE-107.754.164,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Marbling Financial Group AG,CHE-284.894.971,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,MBS Capital Advice SA,CHE-114.126.582,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Orthos Advisory AG,CHE-456.787.555,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Meggen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,FINSIGHT SA,CHE-343.676.101,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Schmid Management AG,CHE-106.416.173,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Füllinsdorf,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Heldstab Treuhand AG,CHE-404.383.676,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Baar,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,"Alder, Helfenstein & Partner AG",CHE-112.959.068,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Luzern,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,MA Management & Finance SA,CHE-114.291.175,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Prangins,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Stratesys SA,CHE-115.604.621,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,"Rolf Kuhn, Private Investment Consulting Bodensee",CHE-105.298.391,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Neukirch (Egnach),,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Cresta Capital Partners AG,CHE-250.825.498,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Feusisberg,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Vinga / Christian Järsvall Financial Consulting,CHE-321.945.356,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zollikon,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Amity Partners Sàrl,CHE-114.151.373,,Trustee,Trustee,Trustee,Trustee,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Graf Finanz GmbH,CHE-307.650.755,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Tägerwilen,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,ACCURATE WEALTH MANAGEMENT SA,CHE-132.739.699,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Fageb Verwaltungs AG,CHE-108.550.032,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Jona,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,AMP PARTNERS SA,CHE-105.461.797,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,true
asset_manager_individual,Alpha Leonis Partners AG,CHE-275.523.725,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
insurance,"Credendo - Guarantees & Speciality Risks SA, Woluwe-Saint-Pierre, succursale de Genève",CHE-112.422.414,,Non-life insurer,Schadenversicherer,Assureur dommage,Assicurazione danni,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_collective,Aerzte-Treuhand Finanz AG,CHE-410.132.912,,Manager of collective assets,Verwalter von Kollektivvermögen,Gestionnaire de fortune collective,Gestori di patrimoni collettivi,,,,Zollikon,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Alpadis Trust (Switzerland) AG,CHE-397.751.494,,Trustee,Trustee,Trustee,Trustee,,,,Zürich,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,NOVA INVESTMENT PARTNERS AG,CHE-108.602.893,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Baden,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Rogentin Consulting AG,CHE-110.365.188,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Chur,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,TRUSTCANADA SA,CHE-131.908.396,,Trustee,Trustee,Trustee,Trustee,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
asset_manager_individual,Riva Capital SA,CHE-115.695.351,,Portfolio manager,Vermögensverwalter,gestionnaire de fortune,Gestore patrimoniale,,,,Genève,,finma-uid-csv,https://www.finma.ch/en/finma-public/authorised-institutions-individuals-and-products/,false
